"","inflation_2019","player_name","salary","TEAM","AGE","HEIGHT","WEIGHT","COLLEGE","COUNTRY","DRAFT.YEAR","DRAFT.ROUND","DRAFT.NUMBER","NETRTG","player_id","Pos","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PS.G","Tax"
"426",2.5,"Frank Mason",1378242,"SAC","24","5'11""","190","Kansas","USA","2017","2","34","-13.7","player_2019","PG",24,0,13.5,1.8,4.7,0.384,0.3,1.6,0.184,1.5,3.1,0.486,0.415,1.2,1.6,0.718,0.1,1.2,1.3,2.9,0.5,0.2,1,0.9,5,"12.30%"
"427",2.5,"Thomas Bryant",1378242,"WAS","21","6'11""","248","Indiana","USA","2017","2","42","-6","player_2019","C",17,11,12.9,2.2,3.7,0.603,0.1,0.9,0.133,2.1,2.8,0.75,0.619,1.1,1.2,0.905,1.1,2.5,3.6,0.8,0.3,0.6,0.6,1.1,5.7,"8.95%"
"428",2.5,"Jabari Bird",1349383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429",2.5,"Antonio Blakeney",1349383,"CHI","22","6'4""","192","Louisiana State","USA","Undrafted","Undrafted","Undrafted","-8.2","player_2019","SG",24,0,17.1,3.7,8.7,0.426,1.1,2.4,0.448,2.6,6.3,0.417,0.488,1,1.5,0.657,0.2,1.7,1.9,0.5,0.3,0.2,0.9,0.8,9.5,"3.75%"
"430",2.5,"Monte Morris",1349383,"DEN","23","6'3""","175","Iowa State","USA","2017","2","51","7","player_2019","PG",27,1,24.3,3.9,8.3,0.473,1,2.4,0.438,2.9,5.9,0.488,0.536,0.8,1,0.778,0.4,2.3,2.7,4,0.9,0.1,0.7,1.2,9.7,"4.63%"
"431",2.5,"Alfonzo McKinnie",1349383,"GSW","26","6'8""","215","None","USA","Undrafted","Undrafted","Undrafted","5.6","player_2019","SF",19,0,16.1,2.5,5.1,0.49,1,2.2,0.452,1.5,2.8,0.519,0.589,0.4,0.7,0.571,1.3,2.6,3.9,0.5,0.2,0.2,0.5,2.1,6.4,NA
"432",2.5,"Tyrone Wallace",1349383,"LAC","24","6'5""","198","California","USA","2016","2","60","4.8","player_2019","PG",18,0,7.3,1.4,3,0.463,0,0.3,0,1.4,2.7,0.51,0.463,0.5,1,0.5,0.1,0.8,0.9,0.6,0.2,0.1,0.3,0.9,3.3,"12.30%"
"433",2.5,"James Nunnally",1349383,"MIN","28","6'7""","208","California-Santa Barbara","USA","Undrafted","Undrafted","Undrafted","-9.8","player_2019","SF",8,0,5.8,0.6,1.9,0.333,0.3,1.1,0.222,0.4,0.8,0.5,0.4,0.5,0.5,1,0,0.4,0.4,0.6,0.1,0,0.1,0.4,2,"9.85%"
"434",2.5,"Daniel Hamilton",1349383,"ATL","23","6'7""","195","Connecticut","USA","2016","2","56","1.1","player_2019","SG",2,0,6,0.5,2,0.25,0,0.5,0,0.5,1.5,0.333,0.25,0.5,1,0.5,0,0,0,0.5,0,0,0.5,0,1.5,"6%"
"435",2.5,"Ryan Arcidiacono",1349383,"CHI","24","6'3""","200","Villanova","USA","Undrafted","Undrafted","Undrafted","-4.8","player_2019","PG",27,16,28.4,2.4,5.5,0.436,1.6,3.9,0.406,0.8,1.6,0.512,0.581,0.6,0.8,0.81,0.3,2.5,2.8,3.7,1,0,1,2.6,7,"3.75%"
"436",2.5,"Shaquille Harrison",1325531,"CHI","25","6'4""","190","Tulsa","USA","Undrafted","Undrafted","Undrafted","-11","player_2019","PG",19,0,16.5,2.2,5.4,0.412,0.4,1.5,0.241,1.8,3.8,0.479,0.446,1.3,2.1,0.625,0.3,2.3,2.6,1.7,1.5,0.3,0.8,1.3,6.1,"3.75%"
"437",2.5,"Elie Okobo",1238464,"PHX","21","6'3""","190","None","France","2018","2","31","-11.9","player_2019","PG",18,4,19.8,2.6,6.9,0.379,0.7,2.7,0.265,1.9,4.2,0.453,0.431,0.7,0.8,0.929,0.3,1.8,2.1,2.6,0.8,0.2,1.4,2.7,6.7,"4.54%"
"438",2.5,"Jalen Brunson",1230000,"DAL","22","6'3""","190","Villanova","USA","2018","2","33","2.9","player_2019","PG",22,3,14.4,2.2,4.7,0.476,0.4,1.5,0.273,1.8,3.2,0.571,0.519,0.5,0.9,0.55,0.2,1.1,1.3,1.7,0.6,0,0.6,1.1,5.4,"0%"
"439",2.5,"Eric Moreland",1080083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440",2.5,"Melvin Frazier",1050000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019","SG",3,0,5.3,0,1,0,0,0.3,0,0,0.7,0,0,0,0,NA,0,0.3,0.3,0,0.3,0,0.3,1,0,NA
"441",2.5,"Isaac Bonga",1e+06,"LAL","19","6'8""","180","None","Germany","2018","2","39","-16.9","player_2019","PG",2,0,3,0,1,0,0,0.5,0,0,0.5,0,0,0.5,0.5,1,0.5,0.5,1,0.5,0.5,0,1,1,0.5,"12.30%"
"442",2.5,"Justin Hamilton",1e+06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443",2.5,"Devonte Graham",988464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444",2.5,"De'Anthony Melton",949000,"PHX","20","6'4""","200","Southern California","USA","2018","2","46","-1.3","player_2019","PG",11,3,18,3,7.5,0.402,1.1,3.2,0.343,1.9,4.3,0.447,0.476,0.5,0.5,0.833,0.4,2.5,2.8,3,1.1,0.1,1.5,2.1,7.5,"4.54%"
"445",2.5,"Jason Thompson",893333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446",2.5,"Ryan Broekhoff",838464,"DAL","28","6'7""","215","None","Australia","Undrafted","Undrafted","Undrafted","19.7","player_2019","SG",13,0,5.1,0.5,1.5,0.35,0.4,1.3,0.294,0.2,0.2,0.667,0.475,0.1,0.1,1,0.1,0.7,0.8,0.2,0.1,0.1,0.2,0.2,1.5,"0%"
"447",2.5,"Raymond Spalding",838464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448",2.5,"Jarred Vanderbilt",838464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449",2.5,"Bruce Brown",838464,"DET","22","6'5""","202","Miami (FL)","USA","2018","2","42","-4.7","player_2019","SG",18,6,17.9,1.6,3.9,0.4,0.2,1.2,0.19,1.3,2.7,0.49,0.429,0.8,1.1,0.737,0.6,1.7,2.3,0.9,0.6,0.4,0.6,2.4,4.1,"4.25%"
"450",2.5,"Khyri Thomas",838464,"DET","22","6'3""","210","Creighton","USA","2018","2","38","-15.5","player_2019","SG",5,0,5.4,0.6,1.8,0.333,0.4,1.2,0.333,0.2,0.6,0.333,0.444,0.2,0.4,0.5,0.4,1,1.4,0.6,0,0,0.4,0.2,1.8,"4.25%"
"451",2.5,"Isaiah Hartenstein",838464,"HOU","20","7'0""","249","None","Germany","2017","2","43","11.9","player_2019","PF",21,0,8.2,0.8,1.6,0.485,0.1,0.2,0.4,0.7,1.3,0.5,0.515,0.5,0.7,0.786,0.8,0.8,1.6,0.5,0.2,0.4,0.6,2,2.1,"0%"
"452",2.5,"Alize Johnson",838464,"IND","22","6'9""","212","Missouri State","USA","2018","2","50","-20.7","player_2019","PF",4,0,3,0.3,0.8,0.333,0,0,NA,0.3,0.8,0.333,0.333,0,0.5,0,0,1,1,0,0,0.3,0,0.8,0.5,"3.30%"
"453",2.5,"Keita Bates-Diop",838464,"MIN","22","6'9""","229","Ohio State","USA","2018","2","48","-10.5","player_2019","SF",2,0,9,1,4,0.25,0,2,0,1,2,0.5,0.25,0,0,NA,0,1.5,1.5,0,0,0.5,0,0.5,2,"9.85%"
"454",2.5,"Kenrich Williams",838464,"NOP","24","6'7""","210","None","USA","Undrafted","Undrafted","Undrafted","7.2","player_2019","SF",7,0,4.6,0.4,1.1,0.375,0.1,0.4,0.333,0.3,0.7,0.4,0.438,0,0,NA,0,0.7,0.7,0,0,0,0.1,1,1,"6%"
"455",2.5,"Hamidou Diallo",838464,"OKC","20","6'5""","198","Kentucky","USA","2018","2","45","-5.2","player_2019","SG",19,2,13.6,2.4,4.8,0.489,0.2,0.8,0.267,2.2,4.1,0.532,0.511,1.1,1.5,0.69,1.2,1.4,2.6,0.5,0.7,0.2,0.5,2,6,"5.25%"
"456",2.5,"Isaiah Briscoe",838464,"ORL","22","6'3""","215","None","USA","Undrafted","Undrafted","Undrafted","-11.8","player_2019","PG",10,0,7,0.8,1.9,0.421,0.1,0.1,1,0.7,1.8,0.389,0.447,0.2,0.5,0.4,0,0.6,0.6,0.9,0,0,0.3,0.8,1.9,"0%"
"457",2.5,"Gary Trent Jr",838464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458",2.5,"Chimezie Metu",838464,"SAS","21","6'10""","225","Southern California","USA","2018","2","49","6","player_2019","PF",17,0,5.8,0.9,2.2,0.421,0,0.1,0,0.9,2.1,0.444,0.421,0.5,0.6,0.818,0.4,0.9,1.4,0.6,0.2,0.1,0.5,0.5,2.4,"0%"
"459",2.5,"Brad Wanamaker",838464,"BOS","29","6'4""","210","Pittsburgh","USA","Undrafted","Undrafted","Undrafted","-2.3","player_2019","PG",9,0,7.7,1.2,2.4,0.5,0.3,0.8,0.429,0.9,1.7,0.533,0.568,0.6,0.7,0.833,0,1,1,1.6,0.2,0,0.7,0.2,3.3,"5.15%"
"460",2.5,"Davon Reed",752250,"IND","23","6'5""","208","Miami (FL)","USA","2017","2","32","40.2","player_2019","SG",3,0,2,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,0.3,0,"3.30%"
"461",2.5,"Gary Clark",674122,"HOU","24","6'8""","225","None","USA","Undrafted","Undrafted","Undrafted","1.2","player_2019","PF",22,0,16.9,1.1,3.8,0.289,0.9,3.5,0.263,0.2,0.3,0.571,0.41,0.3,0.3,1,0.5,2.3,2.9,0.5,0.5,0.8,0.1,1.2,3.4,"0%"
"462",2.5,"Isaiah Canaan",446803,"PHX","27","6'0""","200","Murray State","USA","2013","2","34","-11.2","player_2019","PG",19,15,26.5,2.7,6.8,0.395,1.3,3.8,0.347,1.4,3,0.456,0.492,0.8,1.1,0.75,0.3,2.3,2.6,3.3,0.6,0,1.5,2.4,7.5,"4.54%"
"463",2.5,"Andrew Harrison",277250,"NOP","24","6'6","213","Kentucky","USA","2015","2","44","-6.6","player_2019","SG-PG",13,0,12,1.1,3.3,0.326,0.3,1.2,0.25,0.8,2.1,0.37,0.372,1.2,1.2,1,0.3,0.9,1.2,1.4,0.3,0.2,0.8,2.2,3.7,"6%"
"464",2.5,"Demetrius Jackson",170107,"PHI","24","6'1""","201","Notre Dame","USA","2016","2","45","-10.6","player_2019","PG",1,0,6,1,1,1,0,0,NA,1,1,1,1,0,0,NA,0,0,0,0,1,0,1,0,2,"3.07%"
"465",2.5,"Ben Moore",144849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",2.5,"Johnathan Williams",127250,"LAL","23","6'9""","228","Gonzaga","USA","Undrafted","Undrafted","Undrafted","-5.4","player_2019","C",6,0,14.2,1.8,3.2,0.579,0,0,NA,1.8,3.2,0.579,0.579,0.2,0.8,0.2,1.8,1.7,3.5,0.7,0.2,0.5,0.3,3.2,3.8,"12.30%"
"467",2.5,"Chasson Randle",106730,"WAS","25","6'2""","185","Stanford","USA","Undrafted","Undrafted","Undrafted","-11.1","player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.95%"
"468",2.5,"Jaylen Adams",77250,"ATL","22","6'2""","190","St. Bonaventure","USA","Undrafted","Undrafted","Undrafted","14.2","player_2019","PG",5,0,3.6,0.2,0.8,0.25,0.2,0.8,0.25,0,0,NA,0.375,0,0,NA,0,0.6,0.6,0.4,0,0.2,0,0,0.6,"6%"
"469",2.5,"Alex Poythress",77250,"ATL","25","6'9""","235","Kentucky","USA","Undrafted","Undrafted","Undrafted","-15.5","player_2019","PF",13,1,15,2,3.8,0.531,0.4,1.1,0.357,1.6,2.7,0.6,0.582,0.6,1.3,0.471,1.5,2.2,3.8,0.8,0.2,0.4,0.6,2.4,5,"6%"
"470",2.5,"PJ Dozier",77250,"BOS","22","6'6","205","South Carolina","USA","Undrafted","Undrafted","Undrafted","33.8","player_2019","PG",2,0,4,1.5,3,0.5,0.5,1,0.5,1,2,0.5,0.583,0,0,NA,1,1,2,0,0,0,0,0.5,3.5,"5.15%"
"471",2.5,"Walter Lemon Jr",77250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",2.5,"Theo Pinson",77250,"BKN","23","6'6","218","None","USA","Undrafted","Undrafted","Undrafted","-14.4","player_2019","SG",3,0,5,0,1,0,0,0.7,0,0,0.3,0,0,0.7,0.7,1,0,0.3,0.3,1.3,0,0,0,0,0.7,"8.82%"
"473",2.5,"Alan Williams",77250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",2.5,"Joe Chealey",77250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",2.5,"JP Macura",77250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",2.5,"Rawle Alkins",77250,"CHI","21","6'5""","225","None","USA","Undrafted","Undrafted","Undrafted","37.1","player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.75%"
"477",2.5,"Tyler Ulis",77250,"CHI","22","5'10""","160","Kentucky","USA","2016","2","34","0","player_2019","PG",1,0,1,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,"3.75%"
"478",2.5,"Jaron Blossomgame",77250,"CLE","25","6'8""","220","Clemson","USA","2017","2","59","-4.8","player_2019","SF",4,1,16.5,1.8,3.5,0.5,0.8,2,0.375,1,1.5,0.667,0.607,0.5,0.5,1,1,3.3,4.3,0.5,0,0.3,0.3,0.5,4.8,"5.33%"
"479",2.5,"John Holland",77250,"CLE","30","6'5""","205","Boston U.","USA","Undrafted","Undrafted","Undrafted","50","player_2019","SF",1,0,1,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,"5.33%"
"480",2.5,"Jalen Jones",77250,"CLE","25","6'7""","220","Texas A&M","USA","Undrafted","Undrafted","Undrafted","27.4","player_2019","SF",5,0,8.8,1,2.2,0.455,0.8,1.4,0.571,0.2,0.8,0.25,0.636,0.2,0.4,0.5,0,1.6,1.6,0.4,0.2,0.2,0.2,0.8,3,"5.33%"
"481",2.5,"Billy Preston",77250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",2.5,"Kostas Antetokounmpo",77250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",2.5,"Daryl Macon",77250,"DAL","23","6'3""","185","Arkansas","USA","Undrafted","Undrafted","Undrafted","150","player_2019","SG",1,0,1,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,"0%"
"484",2.5,"DeVaughn Akoon-Purcell",77250,"DEN","25","6'6","200","Illinois State","Trinidad and ...","Undrafted","Undrafted","Undrafted","8.2","player_2019","SG",6,0,3.5,0.5,1.7,0.3,0,0.7,0,0.5,1,0.5,0.3,0.2,0.3,0.5,0.2,0.5,0.7,1,0.3,0,0.2,0.7,1.2,"4.63%"
"485",2.5,"Thomas Welsh",77250,"DEN","22","7'0""","255","California-Los Angeles","USA","2018","2","58","-9.4","player_2019","C",5,0,2.4,0.4,0.6,0.667,0.2,0.4,0.5,0.2,0.2,1,0.833,0,0,NA,0,0.6,0.6,0.4,0,0,0.2,0.2,1,"4.63%"
"486",2.5,"Keenan Evans",77250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",2.5,"Zach Lofton",77250,"DET","26","6'4""","180","New Mexico State","USA","Undrafted","Undrafted","Undrafted","0","player_2019","SG",1,0,4,0,1,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,0,1,0,1,0,0,"4.25%"
"488",2.5,"Marcus Derrickson",77250,"GSW","22","6'7""","249","None","USA","Undrafted","Undrafted","Undrafted","-55.8","player_2019","SF",4,0,4.8,0.5,1.5,0.333,0.3,0.8,0.333,0.3,0.8,0.333,0.417,0,0,NA,0,0.5,0.5,0,0,0,0.5,1.3,1.3,NA
"489",2.5,"Damion Lee",77250,"GSW","26","6'6","210","Louisville","USA","Undrafted","Undrafted","Undrafted","-3.6","player_2019","SG",13,0,13.6,1.8,4.1,0.434,0.9,2.2,0.414,0.8,1.8,0.458,0.547,0.6,0.8,0.8,0.2,1.9,2.1,0.2,0.6,0,0.5,1.3,5.1,NA
"490",2.5,"Vincent Edwards",77250,"HOU","22","6'8""","225","Purdue","USA","2018","2","52","-82.1","player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0%"
"491",2.5,"Danuel House",77250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019","SF",8,0,19.6,2.4,5.8,0.413,0.9,3.5,0.25,1.5,2.3,0.667,0.489,2,2.8,0.727,0.8,2.3,3,0.9,0.4,0.1,0.6,2.4,7.6,NA
"492",2.5,"Angel Delgado",77250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",2.5,"Johnathan Motley",77250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",2.5,"Alex Caruso",77250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",2.5,"DJ Stephens",77250,"MEM","28","6'5""","188","Memphis","USA","Undrafted","Undrafted","Undrafted","-23.2","player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0%"
"496",2.5,"Yuta Watanabe",77250,"MEM","24","6'9""","205","George Washington","Japan","Undrafted","Undrafted","Undrafted","-8.4","player_2019","SG",2,0,6,0,0.5,0,0,0.5,0,0,0,NA,0,1,1,1,0,2,2,0,0,0.5,0.5,0,1,"0%"
"497",2.5,"Yante Maten",77250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",2.5,"Duncan Robinson",77250,"MIA","24","6'8""","210","Michigan","USA","Undrafted","Undrafted","Undrafted","0","player_2019","PF",4,0,7.3,0.5,1.5,0.333,0.5,1.5,0.333,0,0,NA,0.5,0,0,NA,0,1.3,1.3,0,0.3,0,0,0.3,1.5,"0%"
"499",2.5,"Trevon Duval",77250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500",2.5,"Jaylen Morris",77250,"MIL","23","6'5""","185","Molloy","USA","Undrafted","Undrafted","Undrafted","22.5","player_2019","SG",3,0,6.7,1.3,2.3,0.571,0.3,0.3,1,1,2,0.5,0.643,0,0,NA,0,1,1,0.7,0.3,0,0.3,0.3,3,"7.65%"
"501",2.5,"Jared Terrell",77250,"MIN","23","6'3""","227","Rhode Island","USA","Undrafted","Undrafted","Undrafted","-22.7","player_2019","SG",1,0,21,1,8,0.125,1,2,0.5,0,6,0,0.188,1,2,0.5,0,1,1,1,2,1,2,2,4,"9.85%"
"502",2.5,"CJ Williams",77250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503",2.5,"Trevon Bluiett",77250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504",2.5,"Isaiah Hicks",77250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505",2.5,"Allonzo Trier",77250,"NYK","22","6'5""","200","University of Arizona","USA","Undrafted","Undrafted","Undrafted","-8.3","player_2019","SG",27,3,23.3,3.8,8.1,0.47,0.7,1.7,0.391,3.1,6.4,0.491,0.511,3,3.6,0.816,0.6,2.5,3.1,1.9,0.4,0.4,1.9,1.6,11.3,"8.82%"
"506",2.5,"Deonte Burton",77250,"OKC","24","6'5""","245","Iowa State","USA","Undrafted","Undrafted","Undrafted","3.3","player_2019","SG",15,0,8.7,1.3,3.1,0.435,0.3,0.9,0.308,1.1,2.2,0.485,0.478,0.3,0.4,0.833,0.1,1,1.1,0.3,0.2,0.3,0.5,1.1,3.3,"5.25%"
"507",2.5,"Tyler Davis",77250,"OKC","21","6'10""","266","None","USA","Undrafted","Undrafted","Undrafted","0","player_2019","C",1,0,1,0,1,0,0,0,NA,0,1,0,0,0,0,NA,1,0,1,0,0,0,0,0,0,"5.25%"
"508",2.5,"Troy Caupain",77250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509",2.5,"Amile Jefferson",77250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510",2.5,"Shake Milton",77250,"PHI","22","6'6","207","Southern Methodist","USA","2018","2","54","-1.1","player_2019","SG",2,0,7,1,2,0.5,0.5,1,0.5,0.5,1,0.5,0.625,0,0,NA,0,0,0,1.5,0.5,0.5,0,0.5,2.5,"3.07%"
"511",2.5,"George King",77250,"PHX","24","6'6","220","Colorado","USA","2018","2","59","-75","player_2019","G-F",1,0,6,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,1,1,0,0,0,0,0,0,"4.54%"
"512",2.5,"Drew Eubanks",77250,"SAS","21","6'10""","245","None","USA","Undrafted","Undrafted","Undrafted","38.9","player_2019","PF",4,0,3.3,0.8,1.3,0.6,0,0,NA,0.8,1.3,0.6,0.6,0.5,0.5,1,0.3,0,0.3,0,0,0,0.5,0,2,"0%"
"513",2.5,"Chris Boucher",77250,"TOR","25","6'10""","200","Oregon","Canada","Undrafted","Undrafted","Undrafted","-4","player_2019","PF",3,0,4,1.3,2.7,0.5,0.3,1.3,0.25,1,1.3,0.75,0.563,1.3,2,0.667,1,1.3,2.3,0,0,1,0,0.7,4.3,"13.60%"
"514",2.5,"Jordan Loyd",77250,"TOR","25","6'4""","210","None","USA","Undrafted","Undrafted","Undrafted","24.7","player_2019","PG",3,0,5.7,1,1,1,0.7,0.7,1,0.3,0.3,1,1.333,1.3,1.3,1,0.3,1.3,1.7,0.3,0,0,0.3,0.7,4,"13.60%"
"515",2.5,"Tyler Cavanaugh",77250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516",2.5,"Naz Long",77250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517",2.5,"Jordan McRae",77250,"WAS","27","6'5""","179","Tennessee","USA","2014","2","58","-9.2","player_2019","SG",4,0,5.5,0.3,1.8,0.143,0,0.5,0,0.3,1.3,0.2,0.143,0,0,NA,0,1,1,0.5,0,0.3,0,0,0.5,"8.95%"
